arpt_id,icao_id,arpt_name,rwy_id,lat_decimal,long_decimal,observation_time,wind_speed_kt,flight_category,raw_text
7N8,,BUTTER VALLEY GOLF PORT,16/34,40.39743888,-75.56318888,,,,
7NC,,DONALD'S AIR PARK INC,04/22,35.73168927,-76.67125908,,,,
7P5,,PISO,01/19,45.06588055,-88.42704861,,,,
7Q7,,WHITE RIVER MUNI,12/30,43.56166416,-100.7418056,,,,
7R9,,BAILES,17/35,29.16505555,-95.40108333,,,,
7S0,,RONAN,16/34,47.56716666,-114.1010833,,,,
7S2,,WINNETT,12/30,46.97666666,-108.365,,,,
7S3,,STARK'S TWIN OAKS AIRPARK,02/20,45.42845027,-122.9421569,,,,
7S4,,WISDOM,01/19,45.59158972,-113.4592256,,,,
7S5,,INDEPENDENCE STATE,16/34,44.86715155,-123.198245,,,,
7S6,,WHITE SULPHUR SPRINGS,01/19,46.49557861,-110.9119175,,,,
7S7,,VALIER,10/28,48.30014861,-112.2511415,,,,
7S8,,ROSS INTL,07/25,48.99855555,-111.9782222,,,,
7S9,,LENHARDT AIRPARK,02/20,45.18039833,-122.743425,,,,
7T0,,FREEDOM FLD,17/35,33.59361111,-97.21888888,,,,
7T7,,SKYWEST INC,06/24,31.85508333,-102.0739444,,,,
7U8,,RICHEY,14/32,47.62641666,-105.0795833,,,,
7V2,,NORTH FORK VALLEY,06/24,38.83130555,-107.6458611,,,,
7V3,,BIG FOOT AIRFIELD,18/36,42.52742138,-88.65139361,,,,
7V5,,BRUSH MUNI,07/25,40.26436111,-103.5756389,,,,
7V7,,RED CLOUD MUNI,16/34,40.08216666,-98.54136111,,,,
7V8,,JULESBURG MUNI,13/31,40.97025833,-102.3152736,,,,
7V9,,CITY OF LAS ANIMAS - BENT COUNTY,08/26,38.05402777,-103.2384722,,,,
7W1,,PORT OF ILWACO,10/28,46.3149125,-124.0038381,,,,
7W4,,LAKE ANNA,08/26,37.96581944,-77.74590277,2023-12-27T22:35:00Z,0.0,MVFR,K7W4 272235Z AUTO 00000KT 4SM BKN021 OVC029 14/14 A2976 RMK AO1 P0018 T01370137
7W5,,HENRY COUNTY,10/28,41.37426972,-84.06787916,,,,
7W6,,HYDE COUNTY,11/29,35.56203694,-75.95565416,2023-12-27T22:30:00Z,7.0,MVFR,K7W6 272230Z AUTO 13007KT 5SM DZ SCT008 BKN018 OVC029 17/16 A2973 RMK AO2 P0003 T01660161
7Y2,,THOMPSONVILLE,17/35,44.51779461,-85.97056783,,,,
7Y3,,BACKUS MUNI,15/33,46.827175,-94.50678611,,,,
7Y4,,BAGLEY MUNI,14/32,47.52403125,-95.3637125,,,,
7Y9,,BIG FALLS MUNI,11/29,48.20051566,-93.76237633,,,,
80A,,AMERICAN CREEK,02/20,65.10398194,-151.1772333,,,,
80C,,LONE HICKORY,16/34,36.06051444,-80.6901,,,,
80D,,CLARE COUNTY,05/23,44.05227519,-84.81314175,,,,
80F,,ANTLERS MUNI,17/35,34.19356805,-95.64986361,,,,
80G,,TRI-CITY,10/28,40.24785972,-81.73606944,,,,
80S,,LAVINA,07/25,46.30727777,-108.9548056,,,,
80T,,QUINCY MUNI,09/27,47.21161111,-119.8398333,,,,
80V,,MEDICINE BOW,06/24,41.88397222,-106.1827778,,,,
81B,,OXFORD COUNTY RGNL,15/33,44.15744444,-70.48127777,,,,
81D,,FLYIN TIGER,16/34,29.26496716,-95.41257005,,,,
81R,,SAN SABA COUNTY MUNI,13/31,31.23574527,-98.71769388,2023-12-27T22:35:00Z,12.0,VFR,K81R 272235Z AUTO 33012KT 10SM CLR 13/01 A3008 RMK AO2 T01260006
82A,,MARION COUNTY,14/32,32.28280555,-84.50369444,,,,
82C,,MAUSTON/NEW LISBON UNION,14/32,43.83876672,-90.13773355,2023-12-27T22:35:00Z,0.0,VFR,K82C 272235Z AUTO 00000KT 10SM CLR 02/M02 A3003 RMK AO2 T00221025
82J,,ROSCOE FLD,18/36,30.39827638,-87.34900416,,,,
82V,,PINE BLUFFS MUNI,08/26,41.15247222,-104.13475,2023-12-27T22:35:00Z,13.0,VFR,K82V 272235Z AUTO 32013KT 10SM 01/M07 A3014 RMK AO2
83D,,MACKINAC COUNTY,07/25,45.89144444,-84.73813888,,,,
83K,,HARRIS,04/22,43.40976388,-73.53265416,,,,
83V,,UPTON MUNI,13/31,44.09053666,-104.6407942,,,,
84D,,CHEYENNE EAGLE BUTTE,13/31,44.98438888,-101.2510556,,,,
84R,,SMITHVILLE CRAWFORD MUNI,17/35,30.02820777,-97.16703916,,,,
84Y,,BLOOMFIELD MUNI,14/32,42.57972444,-97.67367527,,,,
85N,,HOLLANDS INTL FLD,NE/SW,43.25487777,-78.7655,,,,
85U,,SOLDIER BAR USFS,07/25,45.09991416,-114.8009289,,,,
86F,,CARNEGIE MUNI,17/35,35.12372222,-98.57525,,,,
87I,,YAZOO COUNTY,17/35,32.88348416,-90.46398972,,,,
87K,,EL DORADO SPRINGS MEML,18/36,37.85713888,-93.99763888,,,,
87Y,,BLACKHAWK AIRFIELD,09/27,43.10470277,-89.18536111,,,,
88C,,PALMYRA MUNI,09/27,42.88354444,-88.59991666,,,,
88D,,HINDE,11/29,41.40449444,-82.60314722,,,,
88M,,EUREKA,01/19,48.96841666,-115.0794167,,,,
88R,,SPICEWOOD,17/35,30.47378194,-98.12143611,,,,
89D,,KELLEYS ISLAND LAND FLD,09/27,41.60318194,-82.68505416,,,,
89Y,,MAIDENS,09/27,42.73386111,-84.32211111,,,,
8A0,,ALBERTVILLE RGNL/THOMAS J BRUMLIK FLD,05/23,34.22911111,-86.25575,2023-12-27T22:35:00Z,4.0,VFR,K8A0 272235Z AUTO 26004KT 10SM CLR 10/00 A2987 RMK AO2
8A1,,GUNTERSVILLE MUNI/JOE STARNES FLD,06W/24W,34.40618919,-86.26087027,,,,
8A3,,LIVINGSTON MUNI,03/21,36.41350333,-85.31045583,2023-12-27T22:35:00Z,0.0,VFR,K8A3 272235Z AUTO 00000KT 10SM BKN075 08/00 A2983 RMK A01
8A7,,TWIN LAKES,09/27,35.914915,-80.45680638,,,,
8B0,,STEPHEN A BEAN MUNI,14/32,44.99209138,-70.66508527,2023-12-27T22:35:00Z,0.0,LIFR,K8B0 272235Z AUTO 00000KT 1/4SM FG BKN004 OVC012 03/03 A3002 RMK AO2
8B1,,HAWTHORNE-FEATHER AIRPARK,02/20,43.06127777,-71.90536111,,,,
8B2,,TWIN MOUNTAIN,09/27,44.26406408,-71.54674869,,,,
8B5,,TANNER-HILLER,06/24,42.35638888,-72.13008333,,,,
8C2,,SULLY MUNI,08/26,41.5741,-92.8466,,,,
8C4,,MATHEWS MEML,11/29,41.76335416,-91.15293583,,,,
8C5,,TOLEDO MUNI,17/35,41.98823161,-92.54798613,,,,
8C6,,TRAER MUNI,17/35,42.20083333,-92.45663888,,,,
8D1,,NEW HOLSTEIN MUNI,14/32,43.94410458,-88.11484169,,,,
8D3,,SISSETON MUNI,04/22,45.6695275,-96.99358555,2023-12-27T21:56:00Z,9.0,VFR,K8D3 272156Z AUTO 34009KT 01/00 A3005 RMK AO1 SLP194 P0001 T00060000
8D4,,PAUL C MILLER/SPARTA,07/25,43.1274375,-85.67913,,,,
8D7,,CLARK COUNTY,03/21,44.89503166,-97.71047916,,,,
8D8,,LAKE ANDES MUNI,12/30,43.14804888,-98.54035916,,,,
8D9,,HOWARD MUNI,13/31,44.03330294,-97.533675,,,,
8F3,,CROSBYTON MUNI,17/35,33.62383333,-101.2408611,,,,
8F5,,GREATER MORRIS COUNTY,17/35,33.14805916,-94.70014888,,,,
8F6,,MURDO MUNI,14/32,43.85213888,-100.7128056,,,,
8G1,,WILLARD,10/28,41.03875044,-82.7245648,,,,
8G2,,CORRY-LAWRENCE,14/32,41.90755555,-79.64105555,,,,
8G3,,GIERMEK EXEC,10/28,42.06761111,-78.40552777,,,,
8G6,,HARRISON COUNTY,13/31,40.23837027,-81.01288388,,,,
8G8,,KOONS,09/27,40.88269427,-80.88102266,,,,
8GK,,GALLATIN COUNTY,06/24,38.67949916,-84.92889805,,,,
8I1,,ROBINSON,09/27,38.69450638,-85.19828694,,,,
8I3,,GLENNDALE,18/36,40.43337083,-86.20332722,,,,
8J7,,TOMLINSON FLD,13/31,47.69638722,-99.13122861,,,,
8K0,,BUCKLIN,18/36,37.54569444,-99.64216666,,,,
8K2,,HARPER MUNI,12/30,37.27818638,-98.04347833,,,,
8K8,,CIMARRON MUNI,11/29,37.83286472,-100.3481583,,,,
8KA,,TATITNA,06/24,62.29328694,-153.3619531,,,,
8KS,,MAXWELL AVIATION,18/36,38.27869444,-98.07805,,,,
8M1,,BOONEVILLE/BALDWYN,15/33,34.59186111,-88.6485,,,,
8M2,,SALLY WOFFORD,01/19,35.59027222,-90.91367222,,,,
8M6,,MC VILLE MUNI,18/36,47.77031666,-98.18491388,,,,
8M7,,TRADEWATER,18/36,37.18591666,-87.675,,,,
8M8,,EAGLE II,18/36,44.80652777,-84.27619444,,,,
8N1,,GRIMES,11/29,40.48481416,-76.26356194,,,,
8N2,,SKYDIVE CHICAGO,03/21,41.39977777,-88.79391666,,,,
8N4,,FLYING DOLLAR,02/20,41.21492916,-75.24690277,,,,
8N8,,DANVILLE,09/27,40.94835208,-76.64392638,,,,
8NC,,ADAMS,01/19,34.57611666,-79.24881666,,,,
8S0,,STARR-BROWNING AIRSTRIP,06/24,48.601,-113.1153056,,,,
8S1,,POLSON,03W/21W,47.69544444,-114.1852778,,,,
8S2,,CASHMERE-DRYDEN,07/25,47.51475,-120.4846667,,,,
8S3,,SANTIAM JUNCTION STATE,06/24,44.43455555,-121.9422778,,,,
8S4,,ENTERPRISE MUNI,12/30,45.42483333,-117.26475,,,,
8T6,,LIVE OAK COUNTY,13/31,28.36280555,-98.11647222,2023-12-27T22:35:00Z,9.0,VFR,K8T6 272235Z AUTO 31009KT 9SM CLR 22/M01 A3000 RMK AO2
8T8,,SAN GERONIMO AIRPARK,17/35,29.51019444,-98.79841666,,,,
8U0,,RYEGATE,07/25,46.29047222,-109.2476944,,,,
8U1,,SAND SPRINGS STRIP,10/28,47.10413888,-107.5029167,,,,
8U2,,SCHAFER /USFS/,07/25,48.07961111,-113.245,,,,
8U3,,SCOBEY BORDER STATION/EAST POPLAR INTL,07/25,48.99952777,-105.40025,,,,
8U4,,SPOTTED BEAR /USFS/,14/32,47.96166666,-113.5594722,,,,
8U6,,TERRY,08/26,46.77713888,-105.3131111,,,,
8U8,,TOWNSEND,17/35,46.33123194,-111.4825861,,,,
8U9,,CANYON FERRY,16/34,46.41882111,-111.5771939,,,,
8V2,,STUART-ATKINSON MUNI,05/23,42.56269888,-99.03881027,,,,
8V3,,PARKSTON MUNI,15/33,43.37740838,-97.98971075,,,,
8V6,,DOVE CREEK,01/19,37.76475,-108.8886389,,,,
8V7,,SPRINGFIELD MUNI,17/35,37.45872222,-102.618,,,,
8W2,,NEW MARKET,06/24,38.65598472,-78.70849583,2023-12-27T22:35:00Z,0.0,LIFR,K8W2 272235Z AUTO 00000KT 10SM BKN004 BKN018 OVC023 10/09 A2980 RMK AO1 T01000093
8W3,,MANSFIELD,03/21,47.80938583,-119.6369294,,,,
8W5,,APEX AIRPARK,17/35,47.65641388,-122.7331375,,,,
8W9,,R & K SKYRANCH,16/34,46.83268277,-123.0914186,,,,
8WC,,WASHINGTON COUNTY,02/20,37.92919525,-90.73148402,,,,
8Y5,,CLARISSA MUNI,10/28,46.11301944,-94.90668972,,,,
8Y6,,LEADERS CLEAR LAKE,18/36,45.44441,-93.97109166,,,,
8Y8,,PELTZ FLD,18/36,43.26597222,-94.56250972,,,,
90F,,BROKEN BOW,17/35,34.01316666,-94.75833333,,,,
91C,,SAUK/PRAIRIE,18/36,43.29786111,-89.75580555,,,,
91F,,CARLTON LANDING FLD,15/33,35.1563375,-95.62143472,,,,
91N,,TURTLE LAKE MUNI,08/26,47.50960694,-100.9166,,,,
92C,,CARTER,03/21,44.64101666,-88.21451944,,,,
92F,,CHATTANOOGA SKY HARBOR,17/35,34.36886111,-98.68213888,,,,
92G,,MIDLAKES,14/32,42.81422222,-77.20291666,,,,
93B,,STONINGTON MUNI,H1,44.17322222,-68.68025,,,,
93C,,RICHLAND,17/35,43.2833575,-90.29828194,,,,
93F,,MIGNON LAIRD MUNI,18/36,35.60323472,-99.7030125,,,,
93Y,,DAVID CITY MUNI,01/19,41.23032972,-97.12253083,,,,
94C,,GILBERT FLD,09/27,43.44998527,-89.25011583,,,,
94E,,WHISKEY CREEK,17/35,32.76201972,-108.2083797,,,,
94K,,CASSVILLE MUNI,09/27,36.69741666,-93.90052777,,,,
94R,,GAV AIR,15/33,29.26439583,-96.00724583,,,,
94Z,,NOME CITY FLD,03/21,64.51142227,-165.3902302,,,,
95D,,BEULAH,10/28,47.25121388,-101.8150431,,,,
95F,,CLEVELAND MUNI,18/36,36.28416666,-96.46333333,,,,
95Z,,BRADLEY SKY-RANCH,15/33,64.75922222,-147.3876389,,,,
96D,,WALHALLA MUNI,15/33,48.94057319,-97.90277763,2023-12-27T22:35:00Z,0.0,VFR,K96D 272235Z AUTO 00000KT 10SM CLR 01/M06 A3014 RMK AO2
96G,,COWLEY FLD,09/27,43.37572222,-82.81883333,,,,
97G,,GLOWACKI,09/27,43.00003194,-84.59582027,,,,
97M,,EKALAKA,13/31,45.87648533,-104.5375713,,,,
97Y,,GENOA MUNI,11/29,41.40436805,-97.70972361,,,,
98D,,ONIDA MUNI,13/31,44.7005,-100.1014167,,,,
98G,,SEBEWAING TOWNSHIP,18/36,43.72950752,-83.46360225,,,,
98M,,GREATON AIRFIELD,06/24,43.57571666,-70.51885833,,,,
99A,,SMITH'S INTL,17/35,34.40622222,-91.95875,,,,
99N,,BAMBERG COUNTY,05/23,33.30452777,-81.10841666,,,,
99V,,CRAWFORD,E/W,38.70415361,-107.6436694,,,,
9A0,,LUMPKIN COUNTY-WIMPYS,16/34,34.58309166,-84.01995833,,,,
9A3,PACH,CHUATHBALUK,09/27,61.57905555,-159.2156389,,,,
9A4,,COURTLAND,18/36,34.65815833,-87.34855805,,,,
9A5,,BARWICK LAFAYETTE,02/20,34.68840333,-85.29035305,,,,
9A8,,UGASHIK,06/24,57.523425,-157.3959944,,,,
9A9,,SHIFLET FLD,10/28,35.72067972,-82.00983083,,,,
9AK,,TOTATLANIKA RIVER,07/25,64.02565972,-148.5223375,,,,
9B8,,SALMON RIVER AIRFIELD,17/35,41.58954333,-72.44230777,,,,
9C8,,EVART MUNI,06/24,43.89486111,-85.28475,,,,
9D0,,HIGHMORE MUNI,13/31,44.54076713,-99.45101227,,,,
9D1,,GREGORY MUNI - FLYNN FLD,13/31,43.22178019,-99.40342286,,,,
9D2,,HARDING COUNTY,12/30,45.57955497,-103.5289102,,,,
9D4,,DECK,01/19,40.35212777,-76.32964444,,,,
9D7,,CANDO MUNI,16/34,48.48002777,-99.23638888,2023-12-27T22:35:00Z,5.0,MVFR,K9D7 272235Z AUTO 36005KT 3SM HZ CLR 02/M09 A3016 RMK AO2
9D9,,HASTINGS,18/36,42.66330611,-85.34575333,,,,
9F0,,DUBLIN MUNI,15/33,32.06819916,-98.32532083,,,,
9F8,,HOVEN MUNI,13/31,45.25755861,-99.79783944,,,,
9F9,,SYCAMORE STRIP,17/35,32.62702777,-97.35400694,,,,
9G0,,BUFFALO AIRFIELD,06/24,42.86199388,-78.71658444,,,,
9G1,,PITTSBURGH NORTHEAST,17/35,40.60354627,-79.82611894,,,,
9G2,,PRICES,09/27,42.80761111,-83.76897222,,,,
9G3,,AKRON/JESSON FLD,07/25,43.02109622,-78.48263319,,,,
9G5,,ROYALTON,07/25,43.18200222,-78.55780527,,,,
9G6,,PINE HILL,10/28,43.17353083,-78.2746325,,,,
9G8,,EBENSBURG,07/25,40.46125416,-78.77531138,,,,
9G9,,GACKLE MUNI,17/35,46.62156388,-99.16446388,,,,
9I0,,HAVANA RGNL,09/27,40.22269305,-90.02278194,,,,
9I3,,WEST LIBERTY,07/25,37.91443333,-83.25194305,,,,
9K0,,COTTONWOOD FALLS,17/35,38.35862555,-96.55445166,,,,
9K2,PFKK,KOKHANOK,07/25,59.43328611,-154.8025917,,,,
9K6,,PATTY FLD,18/36,37.80044444,-96.79902777,,,,
9K7,,ELLSWORTH MUNI,17/35,38.75098777,-98.22917166,,,,
9K8,,KINGMAN/CLYDE CESSNA FLD,11/29,37.66901611,-98.12389169,,,,
9KS,,GREENSBURG MUNI,18/36,37.6227,-99.22837777,,,,
9M4,,ACKERMAN CHOCTAW COUNTY,01/19,33.3034575,-89.22840027,,,,
9M6,,KELLY-DUMAS,18/36,32.84764861,-91.40405555,,,,
9M8,,SHERIDAN-GRANT COUNTY RGNL,01/19,34.32752777,-92.35133333,,,,
9N1,,VANSANT,07/25,40.48426972,-75.09961611,,,,
9N3,,SEAMANS FLD,04/22,41.58935472,-75.75608055,,,,
9N7,,FARMERS PRIDE,10/28,40.44286833,-76.44162722,,,,
9R5,,HUNT,14L/32R,27.88666713,-97.34963605,,,,
9S1,,FOUR WINDS,18/36,33.36827638,-96.75469444,,,,
9S2,,SCOBEY,12/30,48.80772222,-105.4394722,,,,
9S3,,LAKESIDE MUNI,15/33,43.58317027,-124.1803919,,,,
9S4,,MINERAL COUNTY,12/30,47.16825944,-114.8537411,,,,
9S5,,THREE FORKS,03/21,45.87811111,-111.5694444,2023-12-27T21:55:00Z,4.0,VFR,K9S5 272155Z AUTO 06004KT 10SM M03/M07 A3017 RMK Three Forks 
9S7,,WINIFRED,08/26,47.55538888,-109.3867097,,,,
9S9,,LEXINGTON,08/26,45.45413888,-119.6902778,2023-12-27T22:35:00Z,0.0,MVFR,K9S9 272235Z AUTO 00000KT 4SM -RA FEW035 SCT049 OVC060 02/02 A3003 RMK AO2
9U0,,TURNER,10/28,48.85031944,-108.4037528,,,,
9U1,,WILSALL,01/19,46.04954583,-110.6849542,,,,
9U7,,CURRANT RANCH,03/21,38.73604583,-115.4803053,,,,
9V5,,MODISETT,14/32,42.73657547,-102.4443601,,,,
9V6,,MARTIN MUNI,14/32,43.16564944,-101.7126981,,,,
9V7,,EADS MUNI,17/35,38.47513888,-102.8108611,,,,
9V9,,CHAMBERLAIN MUNI,18/36,43.76613708,-99.32122919,2023-12-27T22:35:00Z,10.0,IFR,K9V9 272235Z AUTO 30010KT 10SM BKN007 OVC013 00/00 A3009 RMK AO2 T00010001
9VG,,CAMPBELL FLD,14/32,37.45846944,-75.87881944,,,,
9W3,,SIMPSON,01/19,39.0934325,-80.02591222,,,,
9W8,,BAUBLITZ COMMERCIAL,10/28,39.85232361,-76.48635333,,,,
9W9,,CLIO CROP CARE,05/23,34.56141666,-79.53808333,,,,
9Y0,,BOWSTRING,07/25,47.55824444,-93.87006388,,,,
9Y1,,DUNN COUNTY WEYDAHL FLD,13/31,47.39133194,-102.7718125,,,,
9Y2,,EAST GULL LAKE,13/31,46.38385555,-94.37361388,,,,
9Y7,,BARRON MUNI,09/27,45.40745805,-91.83433972,,,,
9Z8,,LEVELOCK,01/19,59.12708333,-156.8598889,,,,
9Z9,,LAWING,15/33,60.41188472,-149.3693417,,,,
A05,,DIXIE USFS,18/36,45.52074055,-115.5176267,,,,
A08,,VAIDEN FLD,16/34,32.5105,-87.38477777,,,,
A09,,EAGLE AIRPARK,17/35,34.88816666,-114.6166389,,,,
A13,,BOLD,14/32,61.34133888,-148.9988806,,,,
A14,PAOC,PORTAGE CREEK,10/28,58.906525,-157.7111667,,,,
A20,,SUN VALLEY,18/36,35.00563888,-114.5650278,,,,
A24,,CALIFORNIA PINES,05/23,41.41225972,-120.6838861,,,,
A26,,ADIN,09/27,41.1865,-120.9543889,,,,
A28,,FORT BIDWELL,16/34,41.8765,-120.1466389,,,,
A30,,SCOTT VALLEY,16/34,41.55777777,-122.8549444,,,,
A32,,BUTTE VALLEY,16/34,41.88725,-121.9755833,,,,
A34,,DAYTON VALLEY AIRPARK,05/23,39.23841666,-119.5554444,,,,
A39,,AK-CHIN RGNL,04/22,32.99054861,-111.9189014,2023-12-27T22:35:00Z,0.0,VFR,KA39 272235Z AUTO 00000KT 10SM BKN090 BKN120 14/04 A3017 RMK AO2
A51,,COSTIN,18/36,29.75854361,-85.28908472,,,,
A57,,ALSEK RIVER,07/25,59.19913333,-138.4458778,,,,
A61,,TUNTUTULIAK,02/20,60.35110833,-162.6546111,,,,
A63,,TWIN HILLS,18/36,59.074525,-160.2750417,,,,
A67,,HARLEQUIN LAKE,05/23,59.41439583,-139.0337208,,,,
A68,,SITUK,13/31,59.55287083,-139.5102222,,,,
A69,,TANIS MESA,12/30,59.24959722,-138.5041653,,,,
A77,,YANKEE CREEK 2,13/31,63.00186805,-156.3673603,,,,
A79,,CHIGNIK LAKE,08/26,56.25545694,-158.7778319,,,,
AAA,KAAA,LOGAN COUNTY,03/21,40.15869444,-89.33502777,2023-12-27T22:30:00Z,1.0,VFR,WAAA 272230Z VRB01KT 9999 FEW019 25/24 Q1013 NOSIG
AAF,KAAF,APALACHICOLA RGNL-CLEVE RANDOLPH FLD,18/36,29.72754944,-85.0273775,2023-12-27T21:53:00Z,3.0,VFR,KAAF 272153Z AUTO 21003KT 10SM CLR 14/08 A2992 RMK AO2 PRESFR SLP132 T01440083
AAO,KAAO,COLONEL JAMES JABARA,18/36,37.74757416,-97.22111777,2023-12-27T22:34:00Z,11.0,MVFR,KAAO 272234Z AUTO 31011KT 10SM BKN028 01/M06 A3006 RMK AO2 T00061056 $
AAS,KAAS,TAYLOR COUNTY,05/23,37.35827777,-85.30941666,2023-12-27T22:00:00Z,2.0,VFR,DAAS 272200Z VRB02KT 9999 FEW026 SCT100 06/M01 Q1027
AAT,KAAT,ALTURAS MUNI,13/31,41.48286111,-120.5654167,2023-12-27T21:55:00Z,13.0,VFR,KAAT 272155Z AUTO 21013G22KT 10SM FEW044 BKN055 OVC070 07/01 A3002 RMK AO2 PK WND 20033/2119 RAB29E48 SLP161 P0000 T00670006
ABE,KABE,LEHIGH VALLEY INTL,13/31,40.65236277,-75.44040583,2023-12-27T22:00:00Z,7.0,VFR,PABE 272200Z 27007KT 9SM SCT029 OVC075 M06/M06 A2956 RMK AO2 SNE2157 P0000 T10611061
ABI,KABI,ABILENE RGNL,17L/35R,32.41133333,-99.68188888,2023-12-27T21:52:00Z,10.0,VFR,KABI 272152Z 35010KT 10SM BKN044 11/01 A3008 RMK AO2 SLP184 T01110006
ABO,TJAB,ANTONIO/NERY/JUARBE POL,08/26,18.45090138,-66.67544972,,,,
ABQ,KABQ,ALBUQUERQUE INTL SUNPORT,08/26,35.03893155,-106.6082622,2023-12-27T21:52:00Z,0.0,VFR,KABQ 272152Z 00000KT 10SM CLR 08/M12 A3016 RMK AO2 SLP211 T00781122 $
ABR,KABR,ABERDEEN RGNL,13/31,45.44679805,-98.42244083,2023-12-27T21:58:00Z,7.0,LIFR,PABR 272158Z 07007KT 1/2SM BR VV002 M24/M27 A2983
ABY,KABY,SOUTHWEST GEORGIA RGNL,17/35,31.53552777,-84.19447222,2023-12-27T21:53:00Z,4.0,VFR,KABY 272153Z 22004KT 10SM CLR 16/05 A2993 RMK AO2 SLP134 T01560050 $
ACB,KACB,ANTRIM COUNTY,02/20,44.9885775,-85.19834666,2023-12-27T22:35:00Z,3.0,MVFR,KACB 272235Z AUTO 36003KT 10SM OVC011 03/03 A3000 RMK AO2 T00330025
ACJ,KACJ,JIMMY CARTER RGNL,10/28,32.11080555,-84.18886111,2023-12-27T22:35:00Z,4.0,VFR,KACJ 272235Z AUTO 23004KT 10SM CLR 15/03 A2989 RMK AO2 T01480031 $
ACK,KACK,NANTUCKET MEML,15/33,41.25329944,-70.06051194,2023-12-27T21:53:00Z,5.0,VFR,KACK 272153Z 34005KT 10SM OVC075 09/08 A3004 RMK AO2 SLP171 T00940083
ACP,KACP,ALLEN PARISH,18/36,30.75050861,-92.68849083,2023-12-27T22:35:00Z,0.0,VFR,KACP 272235Z AUTO 00000KT 10SM CLR 18/M02 A2996 RMK AO2
ACQ,KACQ,WASECA MUNI/MAYNARD RICHARD STENSRUD FLD,15/33,44.07347222,-93.55294416,2023-12-27T22:35:00Z,0.0,VFR,KACQ 272235Z AUTO 00000KT 10SM CLR 00/M02 A3007 RMK AO2
ACT,KACT,WACO RGNL,14/32,31.61219444,-97.23030555,2023-12-27T21:51:00Z,10.0,VFR,KACT 272151Z 34010KT 10SM CLR 14/01 A3004 RMK AO2 SLP173 T01390006 $
ACV,KACV,CALIFORNIA REDWOOD COAST-HUMBOLDT COUNTY,14/32,40.97782638,-124.1084692,2023-12-27T21:53:00Z,16.0,VFR,KACV 272153Z AUTO 16016G23KT 10SM FEW110 16/09 A2987 RMK AO2 SLP120 T01610094
ACY,KACY,ATLANTIC CITY INTL,H1,39.45758333,-74.57716666,2023-12-27T21:54:00Z,9.0,LIFR,KACY 272154Z 07009KT 3/4SM OVC003 10/09 A2990 RMK AO2 SFC VIS 7 SLP126 T01000094
ACZ,KACZ,HENDERSON FLD,09/27,34.71786111,-78.00388888,2023-12-27T22:25:00Z,4.0,VFR,KACZ 272225Z AUTO 30004KT 10SM SCT006 BKN037 OVC046 18/18 A2974 RMK AO2 T01840175
ADC,KADC,WADENA MUNI,16/34,46.449945,-95.21083202,2023-12-27T22:35:00Z,0.0,IFR,KADC 272235Z AUTO 00000KT 10SM OVC007 01/00 A3006 RMK AO2
ADF,KADF,DEXTER B FLORENCE MEML FLD,04/22,34.09980555,-93.06608333,2023-12-27T22:00:00Z,8.0,VFR,SADF 272200Z 02008KT CAVOK 28/16 Q1007 RMK PP000
ADG,KADG,LENAWEE COUNTY,11/29,41.86763666,-84.07730583,2023-12-27T22:09:00Z,13.0,VFR,PADG 272209Z 08013G20KT 10SM -DRSN OVC043 M16/M18 A2954
ADH,KADH,ADA RGNL,H1,34.80426197,-96.67119975,2023-12-27T22:35:00Z,8.0,VFR,KADH 272235Z AUTO 32008G15KT 10SM CLR 05/M03 A3006 RMK AO2
ADK,PADK,ADAK,05/23,51.88358277,-176.6424822,2023-12-27T21:56:00Z,10.0,VFR,PADK 272156Z AUTO 19010KT 10SM BKN047 M01/M04 A2963 RMK AO2 SLP034 T10061039 FZRANO $
ADM,KADM,ARDMORE MUNI,17/35,34.30387344,-97.02059738,2023-12-27T21:50:00Z,11.0,VFR,KADM 272150Z 31011G17KT 10SM CLR 07/M05 A3006
ADQ,PADQ,KODIAK,08/26,57.74979388,-152.4939436,2023-12-27T21:53:00Z,6.0,VFR,PADQ 272153Z 28006KT 10SM OVC100 M06/M09 A2978 RMK AO2 SLP086 T10561089
ADS,KADS,ADDISON,16/34,32.96855555,-96.83644444,2023-12-27T22:47:00Z,10.0,VFR,KADS 272247Z 32010KT 13SM SKC 09/M03 A3007
ADT,KADT,ATWOOD-RAWLINS COUNTY CITY-COUNTY,04/22,39.8403385,-101.0424829,2023-12-27T22:35:00Z,8.0,MVFR,KADT 272235Z AUTO 33008KT 10SM -SN SCT008 BKN014 OVC020 A3014 RMK AO2
ADU,KADU,AUDUBON COUNTY,14/32,41.70152777,-94.92044444,2023-12-27T21:56:00Z,6.0,VFR,PADU 272156Z 20006KT 10SM FEW030 00/M06 A2973 RMK AO2 SLPNO T00001056
AEG,KAEG,DOUBLE EAGLE II,04/22,35.14490944,-106.7951739,2023-12-27T21:48:00Z,4.0,VFR,KAEG 272148Z 28004KT 10SM CLR 06/M14 A3016
AEJ,KAEJ,CENTRAL COLORADO RGNL,15/33,38.81419444,-106.1206111,2023-12-27T22:35:00Z,15.0,VFR,KAEJ 272235Z AUTO 32015G21KT 10SM CLR 04/M18 A3013 RMK AO2 T00351178
